39,36,33,26,23,23,2,2,2,3,16,4,4,2,2,2,2,2,14,14,3,3,4,4
39,36,33,26,23,16,2,2,2,3,16,2,4,4,2,2,2,2,2,14,2,2,2,4
39,36,33,26,23,22,2,2,2,3,16,4,2,4,4,2,2,2,3,14,3,4,2,2
39,36,33,26,23,23,2,2,2,3,16,4,4,2,4,2,3,2,4,14,2,3,2,3
39,36,33,26,23,23,2,2,2,3,16,4,4,4,4,2,3,4,2,14,2,2,14,3
39,36,33,26,23,23,2,2,2,2,16,4,4,4,3,2,2,3,2,14,2,2,2,4
39,36,33,26,23,22,3,2,2,3,16,4,3,2,2,2,2,2,4,14,3,3,4,2
39,35,33,26,23,22,2,2,2,2,16,4,4,14,2,2,2,2,4,14,2,3,3,2
39,39,33,26,23,16,2,2,2,2,14,2,2,2,2,2,2,2,14,14,2,2,2,2
39,35,33,26,23,23,2,2,2,3,16,2,3,4,2,2,2,3,4,14,4,4,4,2
39,36,33,26,23,22,2,2,2,2,16,4,4,2,2,2,2,2,4,14,3,2,14,35
39,36,33,26,23,22,2,2,3,2,16,4,4,2,2,2,2,2,4,14,2,3,2,2
39,36,33,26,23,22,2,2,2,2,16,3,2,2,4,2,2,2,2,14,2,3,2,2
39,36,33,26,23,22,2,2,2,3,16,2,3,4,2,2,2,2,2,14,2,4,3,4
39,36,33,26,23,23,16,2,2,4,16,2,4,20,4,2,3,2,14,14,2,2,2,4
39,36,33,26,23,22,0,0,2,3,16,9,4,4,2,2,8,2,20,14,2,4,14,35
39,36,33,26,23,22,2,2,3,2,16,3,4,2,4,2,2,2,2,14,2,4,4,4
39,36,33,26,23,22,4,2,2,3,16,4,3,2,2,2,2,2,4,14,3,2,3,4
39,36,33,26,35,23,8,2,2,2,16,4,4,2,4,2,2,3,3,14,2,2,14,2
39,36,33,26,23,23,2,2,2,2,16,2,4,4,4,2,8,3,3,14,4,4,14,2
39,36,33,26,23,3,2,2,2,3,16,2,2,2,2,2,4,2,4,14,2,2,3,4
39,36,33,26,23,23,2,2,4,2,16,2,4,4,3,2,2,2,4,14,2,4,14,2
39,36,33,26,23,22,2,2,2,2,16,2,4,2,4,2,2,2,3,14,2,4,4,4
39,36,33,26,23,23,8,2,2,3,16,4,3,3,4,2,2,2,2,14,3,3,2,2
39,39,33,26,23,22,2,2,2,3,16,4,4,4,4,2,2,2,4,14,4,2,4,4
39,33,42,26,23,23,2,2,2,2,16,4,4,2,2,14,2,2,16,14,2,3,14,2
39,36,33,26,23,22,4,2,2,2,16,2,3,4,4,2,2,2,3,14,4,3,2,2
39,36,33,26,23,23,2,2,2,3,16,4,2,2,2,2,2,2,3,14,3,4,3,4
39,36,33,26,23,23,2,2,2,2,16,2,3,2,2,2,2,4,4,14,2,3,3,2
39,36,33,26,23,23,3,2,2,2,16,4,4,3,4,2,2,2,2,14,2,2,2,4
39,36,33,26,23,23,2,2,2,2,16,4,3,2,4,2,2,4,4,14,4,3,3,2
39,36,33,26,23,23,8,2,2,16,16,2,2,2,4,2,2,2,2,14,2,2,2,2
39,36,33,26,23,23,8,2,2,3,16,4,3,3,4,2,2,2,2,14,2,3,2,2
39,35,33,26,23,23,2,2,4,2,16,4,4,14,4,2,2,2,4,14,3,3,3,2
39,36,33,26,23,23,3,2,3,3,16,2,4,20,4,2,2,2,3,14,4,2,14,4
39,36,33,26,23,23,4,2,2,3,16,4,3,4,4,2,2,2,4,14,3,4,3,2
39,36,33,26,23,23,2,2,3,3,16,4,3,3,2,2,2,2,4,14,3,2,3,4
39,36,33,26,23,23,2,2,2,3,16,2,3,3,4,2,8,2,3,14,2,3,2,3
39,36,33,26,23,23,2,2,2,3,16,4,3,2,2,2,2,2,4,14,2,2,3,3
39,36,33,26,23,23,2,2,2,3,16,4,4,2,4,2,3,2,2,14,2,3,2,2
39,36,33,26,23,23,2,2,2,3,16,4,3,3,2,2,8,2,8,14,2,4,3,2
39,36,33,26,23,22,2,2,2,2,16,4,4,4,3,2,2,3,2,14,2,2,2,4
39,36,33,26,23,23,2,2,2,2,16,4,4,2,4,2,2,2,3,14,3,4,3,2
39,36,33,26,23,23,2,2,2,2,16,2,4,2,4,2,2,3,2,14,2,4,3,2
39,36,33,26,23,23,4,2,2,3,16,4,4,2,4,2,3,2,2,14,2,3,2,2
39,36,33,26,23,22,3,2,2,3,16,3,4,4,2,2,8,3,20,14,4,2,14,2
39,39,33,26,23,22,2,2,3,3,16,4,4,4,4,2,2,2,4,14,4,2,4,2
39,36,33,26,23,23,2,2,2,2,16,2,4,2,3,14,3,2,2,14,2,3,2,2
39,36,33,26,23,23,2,2,4,4,16,4,4,2,2,2,2,2,4,14,3,4,14,2
39,36,33,26,23,23,2,2,2,2,16,2,3,2,4,2,8,4,4,14,3,3,2,3
39,36,33,26,23,23,3,2,2,2,16,3,3,3,3,2,2,2,2,14,3,3,2,4
39,36,33,26,23,22,2,2,2,2,16,2,4,2,3,14,2,2,2,14,2,3,2,2
39,36,33,26,23,22,4,2,2,2,16,2,3,4,4,2,2,2,3,14,4,2,2,2
39,33,39,26,23,23,2,2,2,2,16,4,4,2,2,2,2,2,2,14,2,2,14,2
39,36,33,26,23,23,2,2,2,3,16,4,3,3,2,2,8,2,8,14,2,4,2,2
39,36,33,26,23,22,2,2,2,3,16,4,4,2,2,2,14,4,20,14,2,4,4,35
39,36,33,26,23,23,2,2,8,2,16,2,4,2,3,2,2,2,4,14,2,2,2,4
39,36,33,26,23,23,2,2,2,4,16,4,4,2,2,2,2,2,3,14,4,2,14,2
39,36,33,26,23,23,8,2,2,16,16,2,4,2,2,2,2,2,2,14,3,2,2,2
39,36,33,26,23,22,2,2,2,3,16,4,3,4,4,2,2,2,4,14,4,2,4,4
39,35,33,26,23,22,2,2,3,3,16,4,4,4,4,2,2,2,4,14,4,2,4,2
39,36,33,26,23,22,2,2,2,2,16,2,4,2,2,2,2,2,4,14,2,3,3,2
39,35,33,26,23,23,2,2,2,3,16,4,4,2,2,2,2,2,3,14,3,2,3,3
39,36,33,26,23,23,2,2,4,4,16,4,4,4,3,2,8,2,3,14,4,3,14,4
39,36,33,26,23,22,2,2,3,2,16,4,4,4,4,2,2,2,14,14,2,4,4,2
39,36,33,26,23,22,3,2,2,2,16,3,3,2,2,2,8,2,20,14,4,3,14,2
39,36,33,26,23,23,2,2,2,2,16,2,4,3,4,2,4,2,2,14,2,2,3,4
39,36,33,26,23,23,2,2,2,3,16,2,3,3,4,2,8,2,3,14,2,3,2,4
39,36,33,26,23,23,2,2,2,2,16,4,4,2,4,2,2,2,2,14,3,3,3,2
39,36,33,26,23,22,2,2,2,2,16,4,4,2,2,2,2,2,2,14,3,3,3,3
39,36,33,26,23,22,2,2,2,2,16,2,4,3,2,2,2,2,2,14,2,3,4,2
39,36,33,26,23,22,2,2,3,2,16,2,4,2,2,2,8,2,20,14,14,2,14,2
39,36,33,26,23,23,2,2,4,2,16,2,3,3,3,2,2,4,3,14,2,4,14,2
39,36,33,26,23,23,2,2,4,4,16,4,4,2,2,2,2,2,4,14,3,2,14,2
39,35,33,26,23,23,2,2,4,2,16,8,2,2,4,2,4,4,8,14,2,3,3,4
39,36,33,26,23,23,2,2,3,2,16,4,4,2,4,2,2,2,3,14,3,4,14,2
39,36,33,26,23,22,4,2,2,2,16,2,4,3,3,2,2,4,3,14,2,3,2,2
39,36,33,26,23,23,2,2,2,3,16,4,3,4,4,2,2,2,4,14,3,4,2,2
39,36,33,26,23,23,3,2,2,2,16,4,4,2,4,2,2,2,2,14,2,3,2,4
39,39,33,26,23,23,2,2,2,3,16,8,4,2,2,2,2,2,2,14,3,4,4,35
39,36,33,26,23,23,2,2,3,2,16,2,4,2,3,2,2,2,4,14,3,4,2,2
39,36,33,26,23,23,2,2,2,2,16,4,20,4,4,2,2,2,2,14,2,3,2,4
39,36,33,26,23,23,2,2,3,3,16,4,4,2,4,2,2,2,2,14,4,3,14,2
39,39,33,26,23,16,2,2,2,3,14,2,2,2,2,2,2,2,14,14,2,2,2,14
39,36,33,26,23,23,4,2,2,2,16,2,4,2,2,2,2,4,4,14,2,3,16,4
39,36,33,26,23,23,2,2,4,2,16,2,4,2,2,2,2,2,2,14,3,4,2,2
39,36,33,26,23,23,2,2,4,4,16,2,4,4,3,2,2,2,3,14,4,4,14,2
39,36,33,26,23,23,3,2,2,4,16,2,4,3,4,2,2,2,20,14,2,4,2,4
39,36,33,26,23,23,8,2,2,3,16,4,2,3,2,2,2,2,4,14,2,3,3,2
39,36,33,26,23,23,4,2,2,2,16,4,4,2,2,2,2,4,3,14,2,3,16,4
39,36,33,26,23,23,2,2,2,2,16,2,3,3,4,2,2,2,3,14,4,2,2,4
39,36,33,26,23,22,2,2,2,2,16,2,3,4,2,2,2,2,3,14,2,3,2,2
39,39,33,26,23,22,2,2,2,3,16,4,2,4,4,2,2,2,3,14,3,4,2,2
39,36,33,26,23,23,2,2,2,2,16,3,4,2,4,2,2,4,2,14,2,2,14,3
39,36,33,26,23,23,2,2,2,2,16,4,4,2,4,2,2,2,2,14,2,3,3,4
39,36,33,26,23,23,2,2,2,3,16,3,3,3,3,2,8,2,2,14,3,3,2,4
39,36,33,26,23,23,2,2,2,2,16,3,2,4,2,2,2,2,3,14,2,2,2,2
39,36,33,26,23,8,8,2,2,3,16,4,4,2,4,2,3,2,4,14,2,2,2,2
39,36,33,26,23,23,2,2,2,2,16,2,4,2,3,2,4,4,3,14,2,3,3,4
39,36,33,26,23,22,2,2,2,2,16,3,2,2,4,2,2,2,3,14,2,3,4,4
39,36,33,26,23,23,2,2,3,2,16,3,4,2,4,2,2,2,2,14,3,4,4,4
39,36,33,26,23,23,3,2,2,2,16,2,4,3,4,2,2,2,3,14,2,2,2,4
39,33,42,26,23,23,2,2,2,2,16,3,4,2,2,2,2,2,16,14,3,4,4,2
39,36,33,26,23,23,2,2,2,3,16,4,4,2,4,2,3,2,4,14,2,3,2,2
39,33,42,26,23,23,2,2,2,2,16,3,4,2,2,2,2,2,16,14,2,2,4,2
39,36,33,26,23,23,3,2,2,4,16,2,4,3,4,2,2,2,3,14,2,2,2,4
39,36,33,26,23,3,2,2,2,3,16,2,4,2,2,2,4,4,4,14,2,2,3,4
39,36,33,26,23,22,2,2,3,3,16,8,4,2,2,2,8,2,20,14,2,4,14,35
39,36,33,26,23,22,2,2,2,3,16,4,3,2,2,2,2,2,3,14,3,3,3,3
39,36,33,26,23,22,4,2,2,2,16,2,4,3,4,2,2,2,3,14,2,2,2,4
39,36,33,26,23,22,2,2,2,3,16,4,4,4,2,2,2,2,2,14,2,2,2,4
39,36,33,26,23,2,2,2,2,2,16,2,3,2,3,2,2,3,3,14,2,4,4,2
39,33,39,26,23,22,2,2,2,2,16,4,4,2,4,2,2,3,2,14,4,2,14,2
39,35,33,26,23,23,3,2,2,3,16,4,3,2,4,2,2,2,8,14,3,3,2,3
39,36,33,26,23,23,2,2,2,2,16,4,4,2,2,2,2,2,2,14,2,3,3,2
39,36,33,26,23,23,2,2,2,2,16,4,4,2,4,2,8,3,3,14,4,4,14,2
39,35,33,26,23,23,2,2,2,2,16,2,3,2,2,2,2,4,4,14,2,3,3,2
39,35,33,26,23,22,2,2,2,2,16,3,4,2,4,2,2,3,2,14,2,3,3,2
39,36,33,26,23,22,4,2,2,2,16,4,3,2,4,2,2,2,3,14,4,3,2,2
39,33,33,26,23,23,8,4,2,2,16,4,4,2,4,2,2,3,3,14,2,2,2,2
39,36,33,26,23,23,2,2,3,2,16,4,4,2,4,2,2,4,3,8,3,2,4,14
39,36,33,26,23,23,8,2,2,2,16,4,4,2,4,2,3,3,4,14,2,2,2,2
39,36,33,26,23,22,3,2,2,3,16,3,4,4,2,2,8,2,20,14,4,2,14,2
39,36,33,26,23,23,2,2,4,2,16,2,4,2,4,2,2,2,2,14,3,4,3,2
39,36,33,26,23,23,2,2,2,2,16,4,2,2,2,2,2,2,2,14,3,2,3,2
39,33,33,26,23,22,2,2,2,2,16,3,4,2,2,2,2,2,2,14,2,3,4,4
39,36,33,26,23,22,2,2,3,3,16,4,4,2,2,2,8,2,20,14,2,4,14,35
39,36,33,26,23,23,3,2,2,2,16,2,20,2,2,2,2,2,2,14,2,3,2,4
39,36,33,26,23,22,2,2,2,3,16,4,4,2,4,2,3,2,4,14,3,2,3,3
39,36,33,26,23,23,8,2,2,3,16,4,4,4,2,2,2,2,2,14,2,3,3,2
39,35,33,26,23,22,2,2,3,3,16,4,4,4,4,2,2,2,4,14,4,2,2,2
39,35,33,26,23,23,2,2,3,2,16,2,2,4,4,2,2,2,3,14,2,2,2,2
39,36,33,26,23,22,2,2,2,3,16,2,4,3,4,2,2,2,2,14,2,3,3,4
39,35,33,26,23,22,2,2,2,3,16,4,4,2,2,2,2,2,3,14,3,2,3,3
39,36,33,35,23,22,0,2,3,3,16,9,4,9,2,14,8,8,20,20,19,19,24,26
39,33,39,26,23,22,2,2,2,2,16,4,4,2,4,2,2,2,2,14,2,3,14,2
39,36,33,26,23,22,2,2,2,2,16,2,3,3,3,2,2,4,2,14,2,3,14,2
39,33,33,26,23,22,4,2,2,2,16,2,4,3,4,2,2,2,3,14,2,2,2,4
39,36,33,26,23,23,4,2,2,2,16,3,3,3,2,2,2,4,2,14,2,2,3,2
