26,23,22,14,1,1,0,0,20,19,19,19,17,17,10,12,8,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,17,12,12,8,8,4,2,2,1,3,16
26,23,22,14,1,1,0,0,20,19,19,17,17,12,12,12,12,8,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,17,12,12,8,8,4,1,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,12,12,12,12,8,4,1,2,3,3,16
26,23,22,14,1,0,0,0,20,19,19,17,17,17,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,0,0,0,20,17,19,17,17,17,12,12,8,8,4,4,2,1,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,10,12,12,8,8,4,2,2,1,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,17,10,12,8,8,4,2,2,2,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,10,12,12,8,8,4,1,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,10,10,12,8,8,4,1,2,3,3,16
26,23,22,14,1,1,0,0,20,20,20,19,17,17,12,12,8,8,4,1,2,1,3,16
26,23,22,14,1,0,0,0,20,19,19,17,17,10,12,12,8,8,4,1,2,1,3,16
26,23,22,14,1,0,0,0,20,19,19,19,17,10,12,12,12,8,4,4,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,17,10,12,8,8,4,1,2,3,3,16
26,23,22,14,2,0,0,0,20,20,19,19,17,10,10,12,8,8,4,2,2,2,3,16
26,23,22,14,2,0,0,0,20,19,19,19,17,10,12,12,8,8,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,10,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,1,0,0,20,20,17,19,17,10,12,12,8,8,4,1,2,1,3,16
26,23,22,14,1,0,0,0,20,17,19,19,17,10,12,12,12,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,10,12,12,8,8,4,2,2,2,3,16
26,23,22,14,2,0,0,0,20,20,19,17,17,10,10,12,8,8,4,2,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,10,10,12,8,8,4,1,2,3,3,16
26,23,22,14,2,2,0,0,20,20,19,19,17,17,12,12,8,8,4,2,2,3,3,16
26,23,22,14,2,0,0,0,20,20,19,19,17,10,10,12,8,8,4,2,2,3,3,16
26,23,22,14,2,1,1,1,20,20,19,19,17,15,10,12,8,8,4,2,2,3,9,16
26,23,22,14,1,1,0,0,20,19,19,19,17,10,10,12,12,8,4,4,2,2,3,16
26,23,22,14,1,0,0,0,20,19,19,19,17,10,10,12,8,8,4,1,2,2,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,17,12,12,12,8,4,2,2,3,3,16
26,23,22,14,2,2,0,0,20,20,19,19,17,12,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,12,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,0,0,0,20,19,19,19,17,10,12,12,8,8,4,4,2,1,3,16
26,23,22,14,1,0,0,0,20,17,19,17,17,10,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,19,19,19,17,10,12,12,12,8,4,2,2,3,3,16
26,23,22,14,2,0,0,0,20,19,19,17,17,10,10,12,12,8,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,12,12,12,12,8,4,2,2,3,3,16
26,23,22,14,1,1,1,2,20,19,19,19,17,15,10,12,12,8,4,1,2,3,16,9
26,23,22,14,1,1,1,0,20,20,19,17,17,10,12,12,12,8,4,1,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,12,12,8,8,4,2,2,1,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,12,12,12,8,8,4,4,2,1,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,12,12,12,8,8,4,1,2,3,3,16
26,23,22,14,2,0,0,0,20,20,19,17,17,12,12,12,12,8,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,10,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,12,12,12,8,4,1,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,10,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,1,1,0,20,20,19,19,17,10,12,12,8,8,4,2,2,1,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,17,10,12,8,4,4,4,2,3,3,16
26,23,22,14,1,0,0,0,20,19,19,19,17,17,12,12,12,8,4,2,2,3,3,16
26,23,22,14,1,1,0,0,20,17,19,17,17,10,12,12,8,8,4,2,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,12,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,17,19,19,17,17,10,12,12,8,4,4,2,2,3,16
26,23,22,14,2,2,2,2,20,20,20,19,20,12,12,12,12,8,4,2,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,17,10,12,12,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,19,19,17,17,12,12,12,8,8,4,4,2,2,3,16
26,23,22,14,1,0,0,0,20,20,17,19,17,10,12,12,8,8,4,4,2,1,3,16
26,23,22,14,2,2,0,0,20,19,19,19,19,12,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,19,19,17,17,10,12,12,8,8,4,4,1,2,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,10,12,12,8,8,4,2,2,1,3,16
26,23,22,14,2,0,0,0,20,20,19,17,17,17,10,12,8,8,4,4,2,3,3,16
26,23,22,14,1,0,0,0,20,17,19,19,17,10,12,12,12,8,4,4,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,17,12,12,8,8,4,2,2,3,3,16
26,23,22,14,1,1,0,0,20,17,19,17,17,17,10,12,8,8,4,1,2,3,3,16
26,23,22,14,1,0,0,0,20,19,19,17,17,12,12,12,8,8,4,1,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,10,12,12,12,8,4,1,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,17,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,17,12,12,8,8,4,4,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,12,12,12,8,8,4,4,2,1,3,16
26,23,22,14,2,2,0,0,20,19,19,19,17,12,12,12,8,8,4,2,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,10,12,12,8,8,4,2,2,3,3,16
26,23,22,14,2,2,0,0,20,20,20,20,20,12,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,10,10,12,8,8,4,1,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,12,12,12,8,4,1,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,17,12,12,8,8,4,2,2,2,3,16
26,23,22,14,2,0,0,0,20,20,19,17,17,12,12,12,8,8,4,1,1,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,10,12,8,4,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,17,19,19,17,10,12,12,8,8,4,2,2,2,3,16
26,23,22,14,2,0,0,0,20,19,19,19,19,12,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,17,12,12,12,8,4,1,2,1,3,16
26,23,22,14,1,1,0,0,20,17,19,19,17,17,12,12,8,8,4,4,2,2,3,16
26,23,22,14,1,1,1,0,20,20,19,17,17,10,12,12,8,8,4,2,2,1,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,17,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,10,12,12,8,8,4,4,2,2,3,16
26,23,22,14,1,1,1,0,20,20,19,17,17,10,12,12,12,8,4,1,2,1,3,16
26,23,22,14,1,0,0,0,20,19,19,19,17,10,10,12,12,8,4,2,2,1,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,10,10,12,8,8,4,2,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,12,12,12,12,8,4,2,2,2,3,16
26,23,22,14,2,0,0,0,20,19,19,17,17,17,10,12,12,8,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,10,12,8,8,4,4,2,1,3,16
26,23,22,14,1,1,0,0,20,19,19,17,17,10,12,12,8,8,4,4,1,2,3,16
26,23,22,14,1,1,0,0,20,19,19,17,17,17,10,12,8,8,4,2,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,12,12,12,8,8,4,2,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,17,12,12,8,4,4,1,2,3,3,16
26,23,23,14,2,2,2,2,16,2,2,2,8,12,12,12,12,8,2,2,2,2,2,3
26,23,22,14,1,0,0,0,20,17,19,17,17,12,12,12,8,8,4,4,2,3,3,16
26,23,22,14,2,0,0,0,20,20,19,19,17,12,12,12,12,8,4,4,2,2,3,16
26,23,22,14,2,0,0,0,20,20,19,17,17,17,12,12,8,8,4,4,1,3,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,10,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,10,12,8,4,4,2,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,17,10,12,12,8,4,4,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,10,10,12,12,8,4,2,2,2,3,16
26,23,22,14,1,1,0,0,20,19,19,17,17,17,12,12,12,8,4,4,2,2,3,16
26,23,22,14,1,0,0,0,20,19,19,17,17,12,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,17,19,17,17,17,12,12,8,8,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,17,19,17,17,17,10,12,12,8,4,1,2,1,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,12,12,12,12,8,4,4,2,1,3,16
26,23,22,14,1,1,0,0,20,19,19,17,17,12,12,12,8,8,4,4,2,2,3,16
26,23,22,14,2,2,0,0,20,20,19,19,17,10,12,12,12,8,4,2,2,3,3,16
26,23,22,14,1,0,0,0,20,17,19,19,17,12,12,12,8,8,4,2,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,10,12,12,8,8,4,4,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,10,10,12,8,8,4,2,2,1,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,12,12,12,8,8,4,1,2,2,3,16
26,23,22,14,1,0,0,0,20,19,19,17,17,10,12,12,12,8,4,1,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,10,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,0,0,0,20,17,19,19,17,10,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,12,12,12,12,8,4,1,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,10,12,12,8,8,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,10,12,12,12,8,4,2,2,3,3,16
26,23,22,14,1,1,1,0,20,20,19,19,17,17,10,12,8,8,4,4,2,1,3,16
26,23,22,14,2,0,0,0,20,19,19,19,17,12,12,12,12,8,4,4,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,12,12,12,8,8,4,2,2,3,3,16
26,23,22,14,1,1,0,0,20,19,19,17,17,17,12,12,12,8,4,1,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,12,12,8,8,4,1,2,2,3,16
26,23,22,14,1,0,0,0,20,19,19,19,17,12,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,17,19,17,17,12,12,12,12,8,4,2,2,2,3,16
26,23,22,14,1,1,0,0,20,17,19,17,17,10,10,12,8,8,4,1,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,12,12,12,8,8,4,2,2,1,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,17,12,12,12,8,4,2,2,1,3,16
26,23,22,14,1,1,0,0,20,17,19,19,17,12,12,12,8,8,4,1,2,1,3,16
26,23,22,14,1,1,1,0,20,20,19,19,17,10,10,12,8,8,4,2,2,2,3,16
26,23,22,14,1,1,1,0,20,20,19,19,17,10,12,12,12,8,4,1,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,12,12,8,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,12,12,12,12,8,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,12,12,12,8,8,4,1,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,17,12,12,8,8,4,1,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,10,10,12,8,8,4,2,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,12,12,8,8,4,1,2,1,3,16
26,23,22,14,1,1,0,0,20,17,19,19,17,12,12,12,8,8,4,4,2,1,3,16
26,23,22,14,1,1,0,0,20,17,19,17,17,10,12,12,8,8,4,2,2,1,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,17,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,10,10,12,8,8,4,4,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,10,10,12,8,8,4,2,2,3,3,16
26,23,22,14,2,0,0,0,20,17,19,19,17,10,12,12,8,8,4,2,2,3,3,16
26,23,22,14,1,0,0,0,20,17,19,19,17,10,10,12,8,8,4,2,2,1,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,12,12,12,8,8,4,1,2,1,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,17,10,12,8,8,4,4,2,2,3,16
26,23,22,14,1,1,1,0,20,20,19,17,17,17,12,12,8,8,4,2,2,3,3,16
26,23,22,14,1,0,0,0,20,19,19,19,17,12,12,12,8,8,4,1,2,1,3,16
26,23,22,14,1,1,0,0,20,17,19,17,17,17,12,12,8,8,4,1,2,3,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,17,10,12,8,4,4,4,2,2,3,16
26,23,22,14,1,0,0,0,20,20,19,19,17,17,10,12,8,8,4,4,2,2,3,16
26,23,22,14,1,0,0,0,20,17,19,19,17,17,10,12,12,8,4,4,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,19,17,17,12,12,8,8,4,2,2,3,3,16
26,23,22,14,1,0,0,0,20,20,19,17,17,10,10,12,8,8,4,1,2,2,3,16
26,23,22,14,1,1,1,0,20,20,19,19,17,10,12,12,8,8,4,4,2,2,3,16
26,23,22,14,1,1,1,0,20,19,19,17,17,17,10,12,8,8,4,2,2,2,3,16
26,23,22,14,1,1,0,0,20,19,19,17,17,17,10,12,12,8,4,1,2,2,3,16
26,23,22,14,1,1,0,0,20,19,19,17,17,17,10,12,8,8,4,2,2,2,3,16
26,23,22,14,2,2,0,0,20,17,19,19,17,17,10,12,12,8,4,2,2,2,3,16
26,23,22,14,1,1,1,1,20,19,19,19,17,15,10,12,8,8,4,11,2,3,9,16
26,23,22,14,1,0,0,0,20,19,19,19,17,10,10,12,8,4,4,4,2,3,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,10,12,12,12,8,4,4,2,1,3,16
26,23,22,14,1,1,0,0,20,19,19,19,17,10,12,12,8,8,4,4,2,3,3,16
26,23,22,14,1,1,1,1,20,20,19,19,17,15,10,12,8,8,4,2,2,3,9,16
26,23,22,14,2,2,0,0,20,19,19,19,17,10,10,12,8,8,4,4,2,2,3,16
26,23,22,14,1,1,0,0,20,20,19,17,17,12,12,12,8,8,4,2,2,1,3,16
26,23,22,14,1,1,1,0,20,20,19,19,17,17,10,12,8,4,4,2,2,3,3,16
26,23,22,14,1,1,1,0,20,19,19,17,17,17,12,12,12,8,4,4,2,2,3,16
26,23,22,14,2,2,0,0,20,19,19,19,19,12,12,12,12,8,4,2,2,2,3,16
26,23,22,14,1,0,0,0,20,17,19,19,17,10,10,12,8,8,4,4,2,2,3,16
26,23,22,14,1,0,0,0,20,19,19,19,17,10,12,12,8,8,4,4,2,3,3,16
26,23,22,14,2,2,0,0,20,19,19,17,17,17,10,12,8,8,4,2,2,3,3,16
26,23,22,14,1,1,1,0,20,20,19,19,17,10,12,12,12,8,4,1,2,1,3,16
