39,33,35,36,42,24,26,22,21,23,3,4,14,2,0,2,2,2,16,4,3,3,2,2,9,4,8,14,4,20,2,19
39,33,35,36,42,26,26,22,22,23,2,4,14,3,2,4,2,2,16,3,3,3,2,0,8,4,8,14,2,14,2,20
39,33,35,36,42,26,26,22,22,23,2,3,14,2,2,4,2,2,16,4,3,2,2,0,8,4,8,14,2,14,2,20
39,33,35,36,42,24,26,22,21,23,3,9,14,3,0,2,2,2,16,4,2,3,2,3,8,4,8,12,4,14,2,20
39,33,35,36,42,25,26,22,23,23,19,8,14,2,2,8,2,3,16,4,2,4,2,2,8,4,8,12,20,0,2,19
39,33,35,36,42,23,26,22,21,23,2,4,14,2,2,8,2,2,16,4,4,3,2,2,8,4,8,14,4,14,2,20
39,33,35,36,42,24,26,22,21,23,4,4,14,3,2,2,2,3,16,3,2,3,16,2,9,4,8,12,4,14,2,20
39,33,36,26,42,22,26,23,22,23,8,3,14,2,2,2,4,4,16,4,3,2,2,3,8,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,3,3,14,3,2,2,2,2,16,4,0,3,2,4,8,4,8,14,4,14,2,20
39,33,35,36,42,23,26,22,22,23,2,3,14,2,2,2,2,3,16,3,4,3,2,3,8,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,27,3,14,2,2,4,2,2,16,3,4,2,2,4,9,4,8,14,4,14,2,20
39,33,35,36,42,27,26,22,22,23,3,4,14,2,2,4,2,3,16,4,2,2,2,3,8,4,8,14,3,14,2,20
39,33,35,36,42,23,26,21,22,23,4,3,14,2,2,2,2,2,16,3,12,3,2,3,8,4,8,14,4,14,2,20
39,33,35,36,42,23,26,22,22,23,2,3,14,2,2,3,2,2,16,3,14,2,2,2,8,4,8,14,4,14,2,4
39,33,35,36,42,36,26,23,22,23,4,2,9,2,2,2,2,3,16,3,3,4,8,2,8,4,8,14,4,14,2,20
39,33,35,36,42,25,26,22,22,23,9,4,14,2,2,4,2,3,16,4,3,4,2,3,8,4,8,14,4,14,2,20
39,33,35,36,42,27,26,22,22,23,3,4,14,2,3,9,2,3,16,3,12,2,2,12,8,4,8,12,4,14,2,20
39,33,35,36,42,24,26,22,21,23,3,4,14,2,0,3,2,3,16,4,3,4,2,3,4,4,8,14,4,20,2,20
39,33,35,36,42,23,26,22,22,23,25,2,14,2,2,2,2,3,16,4,2,9,3,3,8,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,3,3,14,3,2,2,2,2,16,3,0,3,2,3,8,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,4,4,14,2,3,12,2,3,16,4,12,0,16,3,8,4,8,14,4,14,2,20
39,33,35,36,42,24,26,22,22,23,2,4,14,2,3,2,2,2,16,4,2,3,3,4,9,4,8,14,4,4,2,20
39,33,35,36,42,28,26,22,22,23,3,3,14,2,2,4,2,3,16,4,4,3,2,2,9,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,23,3,14,2,2,3,2,3,16,4,3,2,2,2,8,4,8,14,2,14,4,2
39,33,35,36,42,26,26,22,22,23,3,2,14,2,3,2,2,3,16,3,3,2,3,4,8,4,8,14,4,2,2,14
39,33,35,36,42,26,26,22,22,23,3,4,14,2,3,8,2,3,16,3,2,2,8,4,2,4,8,8,4,14,2,20
39,33,35,36,42,23,26,22,22,23,2,3,14,2,2,4,2,2,16,4,3,4,2,4,8,4,8,14,4,14,2,20
39,33,35,36,42,27,26,22,22,23,4,3,14,8,2,9,2,3,16,3,12,2,2,4,8,4,8,12,4,14,2,20
39,33,35,35,42,26,26,23,22,23,2,4,14,2,3,2,2,3,16,3,2,2,8,3,2,4,8,14,4,14,2,20
39,33,35,36,42,23,26,26,22,23,3,4,14,3,2,2,2,3,16,4,4,2,2,4,8,4,4,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,2,4,14,2,2,8,2,2,16,3,3,0,2,4,9,4,8,14,4,3,2,20
39,33,35,36,42,26,26,28,22,23,3,4,14,3,2,2,2,2,16,4,4,0,2,4,8,4,4,14,4,2,2,20
39,33,35,36,42,26,26,22,22,23,2,9,14,2,0,4,2,4,16,4,2,8,3,3,9,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,3,3,14,2,2,4,2,3,16,4,3,9,2,3,8,4,8,14,4,3,2,20
39,33,35,36,42,24,26,22,21,23,26,4,14,2,0,4,2,2,16,4,3,3,2,3,12,4,8,2,4,20,2,20
39,33,35,36,42,26,26,22,22,23,2,2,14,2,2,3,2,3,16,4,3,2,2,2,8,4,8,14,4,14,4,2
39,33,35,36,42,26,26,22,22,23,4,3,14,2,3,3,2,3,16,3,3,9,2,2,9,4,8,14,4,19,2,20
39,33,35,36,42,26,28,22,22,23,3,4,14,2,2,4,2,3,16,4,4,2,8,3,8,4,8,14,4,14,2,20
39,33,35,36,42,27,26,22,22,23,3,4,14,2,2,8,2,3,16,3,2,3,2,4,9,4,8,14,4,14,2,20
39,33,35,36,42,23,26,22,22,23,22,4,14,2,2,2,2,3,16,3,2,8,4,12,9,9,43,14,20,20,0,19
39,33,35,36,42,26,26,22,22,23,4,3,14,2,3,3,2,3,16,4,3,9,2,3,9,4,8,12,4,9,2,20
39,33,35,36,42,27,26,22,21,23,25,24,14,2,2,2,2,3,16,4,10,8,17,10,9,6,43,12,20,20,0,19
39,33,35,36,42,23,26,23,22,23,3,4,14,2,2,9,2,2,16,2,2,8,2,4,8,4,8,14,4,16,2,20
39,33,35,36,42,26,26,23,22,23,4,4,14,3,2,2,2,3,16,4,4,2,2,4,8,4,9,14,4,14,2,20
39,33,35,36,42,27,26,22,21,23,25,24,14,2,2,2,2,3,16,4,2,8,14,9,9,4,43,12,20,20,0,19
39,33,35,36,42,23,26,22,22,23,4,3,14,2,2,2,2,3,16,3,4,3,2,4,8,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,8,2,14,2,3,9,2,2,16,4,3,3,2,2,9,4,8,14,4,14,2,20
39,33,35,36,42,22,26,22,22,23,2,4,14,2,3,2,2,3,16,4,4,4,9,3,9,4,8,14,4,12,2,20
39,33,35,35,42,26,26,22,22,23,3,4,14,2,3,3,2,3,16,3,2,2,8,2,2,4,8,14,4,14,2,20
39,33,35,36,42,23,26,22,22,23,25,2,14,2,2,2,2,3,16,4,2,3,3,2,8,4,8,12,8,14,2,20
39,33,35,36,42,27,26,22,22,23,2,4,14,2,2,8,2,2,16,3,12,3,2,4,9,4,8,14,4,4,2,20
39,33,35,36,42,24,26,23,22,23,4,4,14,3,3,2,2,3,16,4,4,2,2,4,8,4,9,14,4,14,2,20
39,33,35,36,42,27,26,22,22,23,3,4,14,2,2,9,2,3,16,4,2,3,2,3,9,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,3,4,14,2,3,9,2,3,16,3,2,2,8,4,2,4,8,8,4,14,2,20
39,33,35,36,42,26,26,22,22,23,27,3,14,2,2,9,2,3,16,3,4,2,2,3,8,4,8,14,2,14,2,20
39,33,35,36,42,24,26,22,21,23,24,4,14,3,0,3,2,2,16,4,2,3,19,2,8,4,8,12,4,14,2,20
39,33,35,36,42,22,26,22,22,23,4,4,14,2,2,9,2,3,16,2,2,8,2,4,9,4,8,14,4,4,2,20
39,33,35,36,42,24,26,22,22,23,20,3,14,2,2,3,2,3,16,4,0,2,2,3,8,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,2,2,14,2,2,2,2,3,16,3,2,8,4,4,9,4,8,14,4,23,2,20
39,33,35,36,42,27,26,23,22,23,3,2,9,2,2,9,2,2,16,4,4,2,8,2,8,4,8,14,4,14,2,20
39,33,35,36,42,23,26,22,22,23,2,4,14,2,2,8,2,2,16,4,4,2,20,2,8,4,8,14,4,14,4,20
39,33,35,36,42,26,26,22,21,23,2,9,14,2,0,3,2,2,16,4,2,2,4,3,8,4,8,12,4,14,3,20
39,33,35,36,42,26,26,22,22,23,4,3,14,2,3,3,2,3,16,4,3,9,2,3,9,4,8,14,4,19,2,20
39,33,35,36,42,27,26,22,22,23,3,4,14,2,2,8,2,3,16,4,2,4,2,3,9,4,8,14,4,14,2,20
39,33,35,36,42,24,26,22,21,23,3,4,14,2,0,4,2,2,16,4,3,3,2,2,9,4,8,14,4,20,2,19
39,33,35,36,42,26,26,23,22,23,2,4,14,8,2,8,2,3,16,2,2,8,2,4,9,4,8,14,4,4,2,20
39,33,35,36,42,26,26,22,22,23,4,4,14,2,2,4,2,3,16,2,12,3,2,3,9,4,8,14,4,4,2,20
39,33,35,36,42,24,26,22,22,23,2,4,14,2,3,2,2,2,16,4,2,3,3,3,8,4,8,14,4,14,2,20
39,33,35,36,42,23,26,22,22,23,2,3,14,2,3,2,2,3,16,4,2,3,2,3,3,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,2,9,14,2,3,4,2,3,16,4,0,2,2,4,3,4,8,14,3,14,2,20
39,33,35,36,42,26,26,22,22,23,2,4,14,3,2,3,2,3,16,2,2,2,2,3,9,4,8,14,4,14,2,20
39,33,36,36,22,22,26,22,22,23,2,2,14,2,2,8,2,2,16,4,2,2,2,2,8,4,4,14,4,14,2,26
39,33,35,36,42,26,26,22,22,23,4,4,14,3,3,3,2,3,16,4,2,3,2,2,3,8,8,3,4,14,9,20
39,33,35,36,42,26,26,22,22,23,3,4,14,2,3,3,2,3,16,4,2,9,2,2,2,4,8,12,4,14,2,20
39,33,35,36,42,27,26,22,22,23,3,4,14,2,2,4,2,3,16,4,2,3,2,4,9,4,8,14,4,14,2,20
39,33,35,36,42,27,26,23,22,23,2,3,14,2,2,8,2,3,16,4,2,3,2,3,9,4,8,14,4,14,3,20
39,33,35,36,42,26,26,22,22,23,3,3,14,2,3,3,2,3,16,3,3,9,2,2,9,4,8,14,4,19,2,20
39,33,35,36,42,26,26,22,22,23,2,2,14,2,2,3,2,3,16,4,0,2,4,3,4,4,8,14,3,14,2,20
39,33,35,36,42,26,26,23,22,23,8,4,14,2,2,2,2,2,16,4,4,3,2,2,9,4,4,14,4,14,2,20
39,33,35,36,42,27,26,22,22,23,4,4,14,2,3,9,2,3,16,4,12,3,16,3,8,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,4,4,14,2,3,12,2,3,16,4,12,2,16,3,9,4,8,14,4,14,2,20
39,33,35,36,42,27,26,23,22,20,3,2,14,2,2,8,2,25,16,4,4,2,2,2,8,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,3,3,14,2,2,4,2,3,16,4,2,9,2,4,8,4,8,14,4,12,2,20
39,33,33,26,39,23,2,23,33,23,4,4,14,2,2,2,2,2,14,4,4,2,2,2,4,4,4,14,4,4,2,4
39,33,33,26,39,26,2,23,23,23,2,4,14,2,2,2,2,2,16,4,4,2,2,4,4,4,4,14,4,16,2,4
39,33,35,36,42,27,26,22,21,23,4,8,14,2,2,8,2,3,16,4,2,2,20,8,9,4,8,12,20,0,0,19
39,33,35,36,42,28,26,22,22,23,3,4,14,2,2,8,2,3,16,4,2,3,2,3,9,4,8,14,4,14,2,20
39,33,35,36,42,26,26,22,22,23,2,4,14,2,2,9,2,3,16,4,3,2,2,4,8,4,8,9,3,14,2,20
39,33,35,36,42,23,26,22,22,23,3,3,14,2,3,9,2,2,16,4,2,2,2,3,8,4,8,12,4,14,3,20
39,33,35,36,42,28,26,22,22,23,3,3,14,2,3,3,2,2,16,3,14,4,2,2,9,4,8,14,4,14,2,20
39,33,33,36,42,23,26,23,23,23,2,4,14,2,2,3,2,4,16,4,4,3,2,4,4,4,4,14,4,2,2,3
39,33,35,36,42,23,26,22,22,23,19,3,14,2,2,3,2,2,16,4,3,4,2,3,8,4,8,14,4,14,2,20
39,33,35,36,42,27,26,22,22,23,3,4,14,2,3,9,2,3,16,3,12,3,2,3,8,4,8,14,4,14,2,20
39,33,35,36,42,23,26,22,22,23,25,2,14,2,2,2,2,3,16,4,2,9,2,3,9,8,8,14,4,14,2,20
39,33,35,36,42,23,26,22,23,23,2,3,14,2,2,2,2,2,16,4,4,16,2,4,4,4,4,14,4,14,2,20
39,33,36,36,42,22,26,22,22,23,2,3,14,2,2,2,2,2,16,4,2,8,2,2,8,4,8,14,4,14,2,20
39,33,35,36,42,27,26,22,22,23,3,4,14,2,2,9,2,3,16,4,12,2,2,4,4,4,8,14,4,14,2,20
39,33,35,36,42,25,26,22,22,23,24,8,14,2,2,9,2,3,16,4,2,2,4,2,8,2,9,12,20,0,0,19
39,33,35,36,42,27,26,22,22,23,2,4,14,2,2,8,2,3,16,4,2,3,4,3,9,4,8,14,4,14,3,20
39,33,35,36,42,27,26,23,22,20,2,3,14,2,2,3,2,3,16,2,2,3,2,3,9,4,8,14,4,14,4,20
39,33,35,36,42,27,26,23,22,20,2,3,14,2,2,3,2,2,16,2,2,2,2,4,9,4,8,14,4,14,4,20
39,33,35,36,42,23,26,22,22,23,3,4,14,2,2,8,2,3,16,3,4,3,2,2,9,4,8,14,4,14,2,20
39,33,35,36,42,27,26,22,22,23,4,3,14,8,2,9,2,2,16,3,12,2,2,4,8,4,8,12,4,14,2,20
39,33,35,36,42,26,26,22,22,23,2,2,14,2,2,3,2,2,16,4,0,2,4,3,3,4,8,14,3,14,2,20
39,33,36,36,42,23,26,22,22,23,2,3,14,2,2,2,2,2,16,4,14,4,2,3,8,4,8,14,4,14,2,20
39,33,35,36,42,24,26,22,21,23,12,23,14,2,2,2,2,3,16,4,4,2,14,2,9,4,8,12,20,0,0,20
39,33,35,36,42,24,26,22,21,23,2,4,14,2,0,2,2,3,16,4,3,3,2,3,4,4,8,14,4,14,2,20
39,33,35,36,42,25,26,22,21,23,2,4,14,3,3,9,2,3,16,4,12,3,2,3,4,4,8,14,4,14,2,20
39,33,35,36,42,23,26,22,22,23,2,8,14,2,0,4,2,2,16,2,2,8,3,3,8,4,8,14,4,14,2,20
